,match_date,section_no,match_index_in_section,start_time,stadium,home_team,home_goal,away_goal,away_team
69,2021-04-04,7,10,14:03,アイスタ,徳島,3,0,清水
70,2021-04-06,8,1,19:03,日産ス,Ｃ大阪,0,1,横浜FM
71,2021-04-07,8,2,19:01,カシマ,柏,1,2,鹿島
72,2021-04-07,8,3,19:03,味スタ,札幌,1,2,FC東京
73,2021-04-07,8,4,19:03,等々力,鳥栖,0,1,川崎Ｆ
74,2021-04-07,8,5,19:03,ニッパツ,広島,3,0,横浜FC
75,2021-04-07,8,6,19:03,レモンＳ,名古屋,0,0,湘南
76,2021-04-07,8,7,19:02,アイスタ,浦和,2,0,清水
77,2021-04-07,8,8,19:03,パナスタ,福岡,0,0,Ｇ大阪
78,2021-04-07,8,9,19:03,ノエスタ,大分,0,1,神戸
79,2021-04-07,8,10,19:03,鳴門大塚,仙台,0,1,徳島
80,2021-04-10,9,1,14:03,Ｅスタ,湘南,1,0,広島
81,2021-04-10,9,2,15:03,ヤンマー,福岡,2,2,Ｃ大阪
82,2021-04-11,9,3,13:08,札幌ド,鹿島,2,2,札幌
83,2021-04-11,9,4,14:04,ユアスタ,横浜FM,0,0,仙台
84,2021-04-11,9,5,14:03,味スタ,川崎Ｆ,4,2,FC東京
85,2021-04-11,9,6,15:03,駅スタ,横浜FC,0,3,鳥栖
86,2021-04-11,9,7,15:03,昭和電ド,名古屋,3,0,大分
87,2021-04-11,9,8,16:01,埼玉,徳島,0,1,浦和
88,2021-04-11,9,9,17:03,三協Ｆ柏,Ｇ大阪,0,1,柏
89,2021-04-11,9,10,17:03,ノエスタ,清水,1,1,神戸
90,2021-04-16,10,1,19:03,札幌ド,横浜FM,3,1,札幌
91,2021-04-17,10,2,14:03,ニッパツ,仙台,2,2,横浜FC
92,2021-04-17,10,3,14:03,鳴門大塚,鹿島,1,0,徳島
93,2021-04-17,10,4,14:03,ベススタ,FC東京,0,1,福岡
94,2021-04-17,10,5,14:01,昭和電ド,柏,1,0,大分
95,2021-04-17,10,6,15:03,レモンＳ,神戸,0,0,湘南
96,2021-04-18,10,7,14:03,等々力,広島,1,1,川崎Ｆ
97,2021-04-18,10,8,15:03,豊田ス,鳥栖,2,1,名古屋
98,2021-04-18,10,9,15:03,ヤンマー,浦和,0,1,Ｃ大阪
99,2021-04-18,10,10,17:03,パナスタ,清水,0,0,Ｇ大阪
100,2021-03-03,11,1,18:03,等々力,Ｃ大阪,2,3,川崎Ｆ
101,2021-04-22,11,2,19:33,豊田ス,Ｇ大阪,0,2,名古屋
102,2021-04-24,11,3,13:03,札幌厚別,仙台,1,2,札幌
103,2021-04-24,11,4,14:03,味スタ,鳥栖,2,1,FC東京
104,2021-04-24,11,5,14:01,日産ス,横浜FC,0,5,横浜FM
105,2021-04-24,11,6,14:03,Ｅスタ,福岡,2,1,広島
106,2021-04-24,11,7,16:03,三協Ｆ柏,徳島,1,5,柏
107,2021-04-24,11,8,17:03,カシマ,神戸,1,1,鹿島
108,2021-04-25,11,9,14:03,アイスタ,湘南,1,1,清水
109,2021-04-25,11,10,16:03,埼玉,大分,2,3,浦和
110,2021-05-01,12,1,14:03,ユアスタ,柏,0,1,仙台
111,2021-05-01,12,2,14:03,味スタ,横浜FM,3,0,FC東京
112,2021-05-01,12,3,14:01,ベススタ,浦和,0,2,福岡
113,2021-05-01,12,4,15:03,ノエスタ,広島,0,3,神戸
114,2021-05-01,12,5,16:03,駅スタ,徳島,0,2,鳥栖
115,2021-05-01,12,6,17:33,ニッパツ,鹿島,3,0,横浜FC
116,2021-05-02,12,7,14:03,昭和電ド,清水,0,1,大分
117,2021-05-02,12,8,15:03,レモンＳ,札幌,0,0,湘南
118,2021-05-02,12,9,15:03,ヤンマー,Ｇ大阪,1,1,Ｃ大阪
119,2021-05-04,12,10,15:03,等々力,名古屋,2,3,川崎Ｆ
120,2021-05-08,13,1,14:03,駅スタ,広島,0,0,鳥栖
121,2021-05-08,13,2,15:03,豊田ス,Ｃ大阪,0,1,名古屋
122,2021-05-08,13,3,18:03,パナスタ,川崎Ｆ,2,0,Ｇ大阪
123,2021-05-09,13,4,13:03,日産ス,神戸,0,2,横浜FM
124,2021-05-09,13,5,14:03,アイスタ,横浜FC,1,1,清水
125,2021-05-09,13,6,14:03,ベススタ,柏,0,1,福岡
126,2021-05-09,13,7,15:03,レモンＳ,大分,0,2,湘南
127,2021-05-09,13,8,15:03,鳴門大塚,札幌,2,1,徳島
128,2021-05-09,13,9,16:03,埼玉,仙台,0,2,浦和
129,2021-05-09,13,10,17:01,カシマ,FC東京,0,3,鹿島
130,2021-05-15,14,1,14:03,ユアスタ,福岡,1,0,仙台
131,2021-05-15,14,2,14:03,アイスタ,名古屋,3,0,清水
132,2021-05-15,14,3,15:03,カシマ,横浜FM,3,5,鹿島
133,2021-05-15,14,4,16:03,三協Ｆ柏,FC東京,4,0,柏
134,2021-05-15,14,5,16:04,Ｅスタ,徳島,1,0,広島
135,2021-05-15,14,6,16:03,昭和電ド,鳥栖,1,1,大分
136,2021-05-15,14,7,16:01,ノエスタ,Ｃ大阪,1,1,神戸
137,2021-05-15,14,8,17:03,ニッパツ,湘南,0,2,横浜FC
138,2021-05-16,14,9,15:03,等々力,札幌,0,2,川崎Ｆ
139,2021-05-16,14,10,17:03,パナスタ,浦和,3,0,Ｇ大阪
140,2021-05-22,15,1,14:00,札幌ド,清水,0,2,札幌
141,2021-05-22,15,2,14:03,ユアスタ,大分,1,2,仙台
142,2021-05-22,15,3,14:03,駅スタ,鹿島,1,2,鳥栖
143,2021-05-22,15,4,15:03,等々力,横浜FC,1,3,川崎Ｆ
144,2021-05-22,15,5,16:04,埼玉,神戸,0,2,浦和
145,2021-05-22,15,6,17:03,日産ス,柏,1,1,横浜FM
146,2021-05-22,15,7,17:03,ベススタ,湘南,1,2,福岡
147,2021-05-22,15,8,18:03,鳴門大塚,名古屋,0,0,徳島
148,2021-05-22,15,9,19:01,味スタ,Ｇ大阪,0,1,FC東京
149,2021-05-23,15,10,15:03,ヤンマー,広島,2,1,Ｃ大阪
150,2021-05-26,16,1,19:05,札幌ド,鳥栖,0,0,札幌
151,2021-05-26,16,2,19:03,カシマ,Ｃ大阪,0,1,鹿島
152,2021-05-26,16,3,19:03,三協Ｆ柏,神戸,2,1,柏
153,2021-05-26,16,4,19:03,ニッパツ,福岡,1,1,横浜FC
154,2021-05-26,16,5,19:01,Ｅスタ,浦和,2,2,広島
155,2021-05-26,16,6,19:03,レモンＳ,川崎Ｆ,1,1,湘南
156,2021-05-26,16,7,19:03,アイスタ,FC東京,0,3,清水
157,2021-05-26,16,8,19:03,昭和電ド,横浜FM,1,0,大分
158,2021-05-26,16,9,19:03,豊田ス,仙台,1,0,名古屋
159,2021-05-27,16,10,19:03,パナスタ,徳島,1,2,Ｇ大阪
160,2021-05-29,17,1,19:03,三協Ｆ柏,札幌,2,1,柏
161,2021-05-30,17,2,13:03,日産ス,清水,1,2,横浜FM
162,2021-05-30,17,3,14:03,味スタ,広島,0,0,FC東京
163,2021-05-30,17,4,14:03,ノエスタ,鳥栖,1,1,神戸
164,2021-05-30,17,5,15:03,ユアスタ,Ｃ大阪,1,1,仙台
165,2021-05-30,17,6,15:04,鳴門大塚,湘南,1,1,徳島
166,2021-05-30,17,7,15:03,昭和電ド,福岡,1,2,大分
167,2021-05-30,17,8,17:03,パナスタ,横浜FC,0,2,Ｇ大阪
168,2021-05-30,17,9,18:04,埼玉,名古屋,0,0,浦和
169,2021-05-30,17,10,19:01,等々力,鹿島,1,2,川崎Ｆ
170,2021-04-14,18,1,18:03,ヤンマー,徳島,2,1,Ｃ大阪
171,2021-04-14,18,2,19:03,駅スタ,Ｇ大阪,1,0,鳥栖
172,2021-06-19,18,3,13:03,ベススタ,神戸,2,1,福岡
173,2021-06-19,18,4,14:03,札幌厚別,大分,0,2,札幌
174,2021-06-19,18,5,18:01,ニッパツ,FC東京,1,0,横浜FC
175,2021-06-19,18,6,19:03,Ｅスタ,柏,0,1,広島
176,2021-06-20,18,7,17:03,カシマ,仙台,1,1,鹿島
177,2021-06-20,18,8,19:04,埼玉,湘南,3,0,浦和
178,2021-07-17,18,9,18:33,アイスタ,川崎Ｆ,2,0,清水
179,2021-08-12,18,10,19:03,ニッパツ,名古屋,0,2,横浜FM
180,2021-04-14,19,1,19:03,等々力,福岡,1,3,川崎Ｆ
181,2021-04-14,19,2,19:33,豊田ス,広島,0,1,名古屋
182,2021-06-02,19,3,19:03,レモンＳ,Ｇ大阪,0,0,湘南
183,2021-06-23,19,4,18:03,ノエスタ,横浜FC,0,5,神戸
184,2021-06-23,19,5,19:03,ユアスタ,清水,3,2,仙台
185,2021-06-23,19,6,19:03,三協Ｆ柏,浦和,2,0,柏
186,2021-06-23,19,7,19:01,ニッパツ,鳥栖,0,2,横浜FM
187,2021-06-23,19,8,19:03,鳴門大塚,FC東京,1,0,徳島
188,2021-06-23,19,9,19:03,昭和電ド,鹿島,0,0,大分
189,2021-09-08,19,10,19:03,札幌厚別,Ｃ大阪,3,0,札幌
190,2021-05-12,20,1,18:03,パナスタ,広島,2,1,Ｇ大阪
191,2021-05-12,20,2,19:03,等々力,仙台,2,2,川崎Ｆ
192,2021-06-27,20,3,18:03,ニッパツ,清水,1,1,横浜FC
193,2021-06-27,20,4,18:03,鳴門大塚,横浜FM,1,0,徳島
194,2021-06-27,20,5,18:33,カシマ,札幌,0,4,鹿島
195,2021-06-27,20,6,19:01,埼玉,福岡,0,2,浦和
196,2021-06-27,20,7,19:03,味スタ,大分,0,3,FC東京
197,2021-06-27,20,8,19:03,レモンＳ,柏,4,2,湘南
198,2021-07-17,20,9,19:03,ヨドコウ,神戸,1,1,Ｃ大阪
199,2021-07-17,20,10,19:03,駅スタ,名古屋,1,3,鳥栖
200,2021-05-12,21,1,19:03,豊田ス,鹿島,2,0,名古屋
201,2021-06-02,21,2,19:03,ニッパツ,川崎Ｆ,2,0,横浜FC
202,2021-07-03,21,3,18:03,ノエスタ,湘南,1,3,神戸
203,2021-07-03,21,4,19:03,ユアスタ,浦和,0,0,仙台
204,2021-07-03,21,5,19:01,三協Ｆ柏,横浜FM,2,1,柏
205,2021-07-03,21,6,19:03,Ｅスタ,鳥栖,1,1,広島
206,2021-07-04,21,7,13:08,札幌厚別,徳島,0,1,札幌
207,2021-07-04,21,8,18:03,アイスタ,大分,0,1,清水
208,2021-07-17,21,9,18:34,ベススタ,Ｇ大阪,1,0,福岡
209,2021-07-21,21,10,19:03,ヨドコウ,FC東京,3,3,Ｃ大阪
210,2021-04-29,22,1,15:03,豊田ス,川崎Ｆ,4,0,名古屋
211,2021-07-10,22,2,18:03,ニッパツ,福岡,0,2,横浜FM
212,2021-07-10,22,3,19:03,ユアスタ,札幌,1,1,仙台
213,2021-07-10,22,4,19:03,昭和電ド,浦和,0,1,大分
214,2021-07-11,22,5,18:03,Ｅスタ,横浜FC,1,0,広島
215,2021-07-11,22,6,18:03,鳴門大塚,清水,2,2,徳島
216,2021-07-11,22,7,19:03,三協Ｆ柏,鹿島,1,2,柏
217,2021-07-11,22,8,19:01,レモンＳ,FC東京,1,0,湘南
218,2021-07-21,22,9,19:03,パナスタ,神戸,2,1,Ｇ大阪
219,2021-07-24,22,10,19:03,駅スタ,Ｃ大阪,3,3,鳥栖
220,2021-08-09,23,1,15:03,札幌ド,浦和,1,2,札幌
221,2021-08-09,23,2,18:03,ニッパツ,名古屋,0,2,横浜FC
222,2021-08-09,23,3,18:03,アイスタ,横浜FM,2,2,清水
223,2021-08-09,23,4,18:03,ノエスタ,柏,2,1,神戸
224,2021-08-09,23,5,19:03,レモンＳ,鹿島,2,1,湘南
225,2021-08-09,23,6,19:03,ヨドコウ,仙台,0,0,Ｃ大阪
226,2021-08-09,23,7,19:04,鳴門大塚,Ｇ大阪,1,2,徳島
227,2021-08-09,23,8,19:03,ベススタ,広島,1,1,福岡
228,2021-08-09,23,9,19:03,駅スタ,FC東京,0,1,鳥栖
229,2021-08-09,23,10,19:03,昭和電ド,川崎Ｆ,2,0,大分
230,2021-08-13,24,1,19:03,アイスタ,Ｇ大阪,1,0,清水
231,2021-08-14,24,2,14:03,札幌ド,FC東京,2,3,札幌
232,2021-08-14,24,3,19:03,ユアスタ,横浜FC,0,0,仙台
233,2021-08-14,24,4,19:03,浦和駒場,鳥栖,1,2,浦和
234,2021-08-14,24,5,19:03,三協Ｆ柏,川崎Ｆ,0,0,柏
235,2021-08-15,24,6,18:03,ニッパツ,大分,1,5,横浜FM
236,2021-08-15,24,7,18:03,豊田ス,湘南,0,1,名古屋
237,2021-08-15,24,8,18:33,カシマ,徳島,0,3,鹿島
238,2021-08-15,24,9,19:03,ベススタ,Ｃ大阪,1,2,福岡
239,2021-09-05,24,10,18:03,Ｅスタ,神戸,1,1,広島
240,2021-08-21,25,1,18:03,ニッパツ,仙台,0,5,横浜FM
241,2021-08-21,25,2,18:03,ノエスタ,鹿島,0,1,神戸
242,2021-08-21,25,3,19:03,三協Ｆ柏,鳥栖,3,1,柏
243,2021-08-21,25,4,19:03,レモンＳ,清水,1,1,湘南
244,2021-08-21,25,5,19:01,パナスタ,FC東京,0,0,Ｇ大阪
245,2021-08-21,25,6,19:03,Ｅスタ,川崎Ｆ,1,1,広島
246,2021-08-21,25,7,19:03,鳴門大塚,浦和,1,0,徳島
247,2021-08-21,25,8,19:03,昭和電ド,札幌,1,1,大分
248,2021-08-21,25,9,19:03,ヨドコウ,横浜FC,1,3,Ｃ大阪
249,2021-08-22,25,10,18:03,豊田ス,福岡,0,1,名古屋
250,2021-08-25,26,1,19:03,札幌厚別,名古屋,2,0,札幌
251,2021-08-25,26,2,19:03,ユアスタ,FC東京,2,1,仙台
252,2021-08-25,26,3,19:03,浦和駒場,広島,0,1,浦和
253,2021-08-25,26,4,19:03,ニッパツ,Ｇ大阪,1,3,横浜FC
254,2021-08-25,26,5,19:03,アイスタ,鹿島,4,0,清水
255,2021-08-25,26,6,19:03,ベススタ,川崎Ｆ,0,1,福岡
256,2021-08-25,26,7,19:03,駅スタ,横浜FM,4,0,鳥栖
257,2021-08-25,26,8,19:03,昭和電ド,神戸,3,1,大分
258,2021-08-25,26,9,19:03,ヨドコウ,湘南,5,1,Ｃ大阪
259,2021-08-25,26,10,19:03,鳴門大塚,柏,1,0,徳島
260,2021-08-28,27,1,14:01,札幌ド,川崎Ｆ,2,0,札幌
261,2021-08-28,27,2,18:03,ノエスタ,FC東京,1,0,神戸
262,2021-08-28,27,3,19:04,日産ス,鹿島,2,0,横浜FM
263,2021-08-28,27,4,19:03,Ｅスタ,大分,1,4,広島
264,2021-08-28,27,5,19:03,パナスタ,Ｃ大阪,1,0,Ｇ大阪
265,2021-08-29,27,6,18:03,豊田ス,清水,1,1,名古屋
266,2021-08-29,27,7,19:03,三協Ｆ柏,横浜FC,1,2,柏
267,2021-08-29,27,8,19:03,レモンＳ,浦和,0,0,湘南
268,2021-08-29,27,9,19:03,ユアスタ,鳥栖,1,0,仙台
269,2021-08-29,27,10,19:03,ベススタ,徳島,0,3,福岡
270,2021-09-10,28,1,19:04,豊田ス,徳島,0,3,名古屋
271,2021-09-11,28,2,18:04,カシマ,福岡,3,0,鹿島
272,2021-09-11,28,3,18:04,ヨドコウ,札幌,2,0,Ｃ大阪
273,2021-09-11,28,4,18:05,ニッパツ,浦和,2,0,横浜FC
274,2021-09-11,28,5,18:34,昭和電ド,湘南,0,2,大分
275,2021-09-11,28,6,19:04,Ｅスタ,横浜FM,3,1,広島
276,2021-09-11,28,7,19:03,駅スタ,清水,1,2,鳥栖
277,2021-09-12,28,8,18:33,パナスタ,仙台,3,2,Ｇ大阪
278,2021-09-12,28,9,19:04,味スタ,柏,1,0,FC東京
279,2021-09-29,28,10,19:03,等々力,神戸,1,3,川崎Ｆ
280,2021-09-18,29,1,18:03,カシマ,Ｇ大阪,1,3,鹿島
281,2021-09-18,29,2,18:03,三協Ｆ柏,広島,3,0,柏
282,2021-09-18,29,3,18:03,レモンＳ,福岡,1,1,湘南
283,2021-09-18,29,4,18:03,神戸ユ,札幌,0,1,神戸
284,2021-09-18,29,5,18:33,鳴門大塚,川崎Ｆ,3,1,徳島
285,2021-09-18,29,6,19:04,埼玉,Ｃ大阪,0,2,浦和
286,2021-09-18,29,7,19:03,味スタ,横浜FC,0,4,FC東京
287,2021-09-18,29,8,19:01,豊田ス,横浜FM,1,2,名古屋
288,2021-09-18,29,9,19:03,アイスタ,仙台,1,2,清水
289,2021-09-18,29,10,19:03,駅スタ,大分,0,0,鳥栖
290,2021-09-24,30,1,19:05,アイスタ,神戸,2,0,清水
291,2021-09-25,30,2,14:03,ユアスタ,徳島,1,0,仙台
292,2021-09-25,30,3,15:03,味スタ,浦和,2,1,FC東京
293,2021-09-25,30,4,18:03,ニッパツ,横浜FM,2,2,横浜FC
294,2021-09-25,30,5,19:04,ベススタ,鳥栖,0,3,福岡
295,2021-09-26,30,6,13:01,札幌ド,広島,2,0,札幌
296,2021-09-26,30,7,15:03,ヨドコウ,鹿島,2,1,Ｃ大阪
297,2021-09-26,30,8,16:03,豊田ス,大分,0,1,名古屋
298,2021-09-26,30,9,17:03,等々力,湘南,1,2,川崎Ｆ
299,2021-09-26,30,10,19:03,パナスタ,柏,1,2,Ｇ大阪
300,2021-10-01,31,1,19:03,レモンＳ,横浜FM,1,0,湘南
301,2021-10-02,31,2,13:34,ベススタ,清水,2,1,福岡
302,2021-10-02,31,3,15:03,ノエスタ,浦和,1,5,神戸
303,2021-10-02,31,4,16:03,カシマ,横浜FC,2,1,鹿島
304,2021-10-02,31,5,16:03,三協Ｆ柏,仙台,1,1,柏
305,2021-10-02,31,6,17:03,等々力,FC東京,0,1,川崎Ｆ
306,2021-10-02,31,7,19:03,パナスタ,札幌,5,1,Ｇ大阪
307,2021-10-03,31,8,13:03,鳴門大塚,鳥栖,0,3,徳島
308,2021-10-03,31,9,15:03,Ｅスタ,名古屋,0,1,広島
309,2021-10-03,31,10,16:03,昭和電ド,Ｃ大阪,0,1,大分
310,2021-09-22,32,1,19:03,カシマ,川崎Ｆ,2,1,鹿島
311,2021-09-22,32,2,19:03,味スタ,名古屋,1,1,FC東京
312,2021-09-22,32,3,19:03,Ｅスタ,Ｃ大阪,1,0,広島
313,2021-10-16,32,4,14:03,駅スタ,湘南,1,1,鳥栖
314,2021-10-16,32,5,15:04,埼玉,Ｇ大阪,1,1,浦和
315,2021-10-16,32,6,15:03,アイスタ,柏,1,0,清水
316,2021-10-16,32,7,16:03,ニッパツ,徳島,3,5,横浜FC
317,2021-10-16,32,8,16:03,ノエスタ,福岡,0,1,神戸
318,2021-10-16,32,9,19:02,日産ス,札幌,1,2,横浜FM
319,2021-10-17,32,10,14:03,昭和電ド,仙台,0,2,大分
320,2021-10-22,33,1,19:03,埼玉,柏,1,5,浦和
321,2021-10-23,33,2,14:03,ユアスタ,広島,0,2,仙台
322,2021-10-23,33,3,14:03,味スタ,鹿島,2,1,FC東京
323,2021-10-23,33,4,14:06,鳴門大塚,大分,1,1,徳島
324,2021-10-23,33,5,15:03,レモンＳ,横浜FC,1,2,湘南
325,2021-10-23,33,6,17:03,パナスタ,鳥栖,0,1,Ｇ大阪
326,2021-10-24,33,7,14:03,札幌ド,福岡,0,0,札幌
327,2021-10-24,33,8,15:03,豊田ス,神戸,2,2,名古屋
328,2021-10-24,33,9,17:03,等々力,清水,0,1,川崎Ｆ
329,2021-10-24,33,10,19:03,ヨドコウ,横浜FM,1,2,Ｃ大阪
330,2021-11-03,34,1,13:07,等々力,浦和,1,1,川崎Ｆ
331,2021-11-03,34,2,13:09,日産ス,Ｇ大阪,1,0,横浜FM
332,2021-11-03,34,3,14:03,味スタ,清水,0,4,FC東京
333,2021-11-03,34,4,14:03,ニッパツ,鳥栖,0,0,横浜FC
334,2021-11-03,34,5,14:04,鳴門大塚,Ｃ大阪,1,0,徳島
335,2021-11-03,34,6,15:03,豊田ス,柏,0,2,名古屋
336,2021-11-03,34,7,15:03,Ｅスタ,鹿島,4,1,広島
337,2021-11-03,34,8,15:05,ベススタ,大分,0,1,福岡
338,2021-11-03,34,9,16:03,札幌ド,湘南,1,1,札幌
339,2021-11-03,34,10,16:03,ノエスタ,仙台,2,4,神戸
340,2021-11-06,35,1,14:03,アイスタ,札幌,2,2,清水
341,2021-11-06,35,2,15:03,ノエスタ,徳島,0,1,神戸
342,2021-11-06,35,3,16:03,日産ス,FC東京,0,8,横浜FM
343,2021-11-07,35,4,14:03,ユアスタ,名古屋,1,1,仙台
344,2021-11-07,35,5,14:03,カシマ,浦和,0,1,鹿島
345,2021-11-07,35,6,14:01,駅スタ,川崎Ｆ,1,3,鳥栖
346,2021-11-07,35,7,14:03,昭和電ド,Ｇ大阪,3,2,大分
347,2021-11-07,35,8,15:03,レモンＳ,広島,0,0,湘南
348,2021-11-07,35,9,15:04,ベススタ,横浜FC,1,1,福岡
349,2021-11-07,35,10,16:03,三協Ｆ柏,Ｃ大阪,0,1,柏
350,2021-11-20,36,1,14:00,ユアスタ,湘南,,,仙台
351,2021-11-20,36,2,14:00,埼玉,横浜FM,,,浦和
352,2021-11-20,36,3,14:00,味スタ,徳島,,,FC東京
353,2021-11-20,36,4,14:00,パナスタ,名古屋,,,Ｇ大阪
354,2021-11-20,36,5,14:00,ヨドコウ,川崎Ｆ,,,Ｃ大阪
355,2021-11-20,36,6,14:00,駅スタ,札幌,,,鳥栖
356,2021-11-20,36,7,15:00,カシマ,大分,,,鹿島
357,2021-11-20,36,8,15:00,ニッパツ,神戸,,,横浜FC
358,2021-11-20,36,9,15:00,アイスタ,広島,,,清水
359,2021-11-20,36,10,16:00,三協Ｆ柏,福岡,,,柏
360,2021-11-27,37,1,14:00,札幌ド,柏,,,札幌
361,2021-11-27,37,2,14:00,カシマ,鳥栖,,,鹿島
362,2021-11-27,37,3,14:00,埼玉,清水,,,浦和
363,2021-11-27,37,4,14:00,等々力,Ｇ大阪,,,川崎Ｆ
364,2021-11-27,37,5,14:00,レモンＳ,徳島,,,湘南
365,2021-11-27,37,6,14:00,ヨドコウ,名古屋,,,Ｃ大阪
366,2021-11-27,37,7,14:00,ノエスタ,横浜FM,,,神戸
367,2021-11-27,37,8,14:00,Ｅスタ,FC東京,,,広島
368,2021-11-27,37,9,14:00,ベススタ,仙台,,,福岡
369,2021-11-27,37,10,14:00,昭和電ド,横浜FC,,,大分
370,2021-12-04,38,1,14:00,ユアスタ,鹿島,,,仙台
371,2021-12-04,38,2,14:00,三協Ｆ柏,大分,,,柏
